River.x;Hydropeaking_river_type;Hydrokeaking_residual_flow_natural_near_natural;reach;Abiotic_measured_by.x;Date_of_survey.x;Transect;Sampling_point;Time_of_survey;DIstance_Wasseranschlaglinie_m;velocity;Category_Flow_velocity_5_Bewohnbarkeits-klasse;wd_cm;Category_Water_depth;Clogging_6_Klassen;Clogging_3_Klassen;Substrate_type;Algae_cover_Bewuchsdichte_5_Kategorien_1-5;Moos_cover_Deckungsgrad_6_Kategorien_0-5;CPOM_cover_Deckungsgrad_5_Kategorien_1-5;RTK-GPS_Nr;MZB_kick-net_taken_by;Varia;join_key;Abiotic_measured_by.y;Gauging_station;Time_of_survey_before;Time_of_survey_during;Time_of_survey_after;pH_before;pH_during;pH_after;Conductivity_ys_s_before;Conductivity_ys_s_during;Conductivity_ys_s_after;Oxygen_content_mg_l_before;Oxygen_content_mg_l_during;Oxygen_content_mg_l_after;Oxygen_saturation_perc_before;Oxygen_saturation_perc_during;Oxygen_saturation_perc_after;Turbidity_FNU_before;Turbidity_FNU_during;Turbidity_FNU_after;Temperature_C_before;Temperature_C_during;Temperature_C_after;Discharge_m3_s_before;Discharge_m3_s_during;Discharge_m3_s_after;Water_gauge_MueM_before;Water_gauge_MueM_during;Water_gauge_MueM_after;Varia_before;Varia_during;Varia_after;x;y;z;Sampling_site;PORIFERA;CNIDARIA;BRYOZOA...7;PLATYHELMINTHES;PLATYHELMINTHES_Dendrocoelidae;PLATYHELMINTHES_Dugesiidae;PLATYHELMINTHES_Planariidae;"""NEMATHELMINTHES""...13";ANNELIDA;Hirudinea_Erpobdellidae;Hirudinea_Glossiphoniidae;Hirudinea_Hirudidae_(Tachet);Hirudinea_Piscicolidae;Oligochaeta...22;MOLLUSCA;Gastropoda;Gastropoda_Acroloxidae;Gastropoda_Ancylidae_(Tachet);Gastropoda_Bithyniidae;Gastropoda_Ferrissiidae_(Tachet);Gastropoda_Hydrobiidae;Gastropoda_Lymnaeidae;Gastropoda_Neritidae;Gastropoda_Physidae;Gastropoda_Planorbidae;Gastropoda_Valvatidae;Gastropoda_Viviparidae;Gastropoda_Potamopyrgus_antipodarum;Bivalvia...38;Bivalvia_Corbiculidae*;Bivalvia_Dreissenidae*;Bivalvia_Sphaeriidae;Bivalvia_Unionidae;ARTHROPODA;Arachnida_(Inf.-Cl.)_Acari;Arachnida_(Inf.-Cl.)_Acari_Hydracarina;Crustacea;Ostracoda;Copepoda;Amphipoda;Amphipoda_Corophiidae*;Amphipoda_Gammaridae;Amphipoda_Niphargidae;Isopoda;Isopoda_Asellidae;Isopoda_Janiridae*;Mysida;Mysida_Mysidae*;Decapoda;Decapoda_Astacidae;Decapoda_Cambaridae*;Insecta;Ephemeroptera;Ephemeroptera_Ameletidae;Ephemeroptera_Baetidae;Ephemeroptera_Caenidae;Ephemeroptera_Ephemerellidae;Ephemeroptera_Ephemeridae;Ephemeroptera_Heptageniidae;Ephemeroptera_Leptophlebiidae;Ephemeroptera_Oligoneuriidae;Ephemeroptera_Polymitarcyidae;Ephemeroptera_Potamanthidae;Ephemeroptera_Siphlonuridae;Odonata;Odonata_Aeshnidae;Odonata_Calopterygidae;Odonata_Coenagrionidae;Odonata_Cordulegastridae;Odonata_Corduliidae;Odonata_Gomphidae;Odonata_Lestidae;Odonata_Libellulidae;Odonata_Platycnemididae;Plecoptera;Plecoptera_Capniidae;Plecoptera_Chloroperlidae;Plecoptera_Leuctridae;Plecoptera_Nemouridae;Plecoptera_Perlidae;Plecoptera_Perlodidae;Plecoptera_Taeniopterygidae;Heteroptera;Heteroptera_Aphelocheiridae;Heteroptera_Corixidae;Heteroptera_Gerridae;Heteroptera_Hebridae;Heteroptera_Hydrometridae;Heteroptera_Mesoveliidae;Heteroptera_Naucoridae;Heteroptera_Nepidae;Heteroptera_Notonectidae;Heteroptera_Pleidae;Heteroptera_Veliidae;Heteroptera_PUPPE:_Heteroptera;Megaloptera;Megaloptera_Sialidae;Neuroptera;Neuroptera_Osmylidae;Neuroptera_Sisyridae;Coleoptera;Coleoptera_Curculionidae;Coleoptera_Chrysomelidae;Coleoptera_Dryopidae;Coleoptera_Dytiscidae;Coleoptera_Elmidae_(Larve);Coleoptera_Elmidae_(adult);Coleoptera_Elmis_sp.;Coleoptera_Elmis_sp._(adult);Coleoptera_Esolus_sp.;Coleoptera_Esolus_sp._(adult);Coleoptera_Limnius_sp._;Coleoptera_Limnius_sp.__(adult);Coleoptera_Oulimnius_sp.;Coleoptera_Riolus_sp.;Coleoptera_Gyrinidae;Coleoptera_Haliplidae;Coleoptera_Helophoridae_(Tachet);Coleoptera_Hydraenidae;Coleoptera_Hydrochidae_(Tachet);Coleoptera_Hydrophilidae;Coleoptera_Hydroscaphidae;Coleoptera_Hygrobiidae;Coleoptera_Noteridae;Coleoptera_Psephenidae;Coleoptera_Scirtidae;Coleoptera_Spercheidae_(Tachet);Trichoptera;Trichoptera_Apataniidae;Trichoptera_Beraeidae;Trichoptera_Brachycentridae;Trichoptera_Ecnomidae;Trichoptera_Glossosomatidae;Trichoptera_Goeridae;Trichoptera_Helicopsychidae;Trichoptera_Hydropsychidae;Trichoptera_Hydroptilidae;Trichoptera_Lepidostomatidae;Trichoptera_Leptoceridae;Trichoptera_Limnephilidae;Trichoptera_Molannidae;Trichoptera_Odontoceridae;Trichoptera_Philopotamidae;Trichoptera_Phryganeidae;Trichoptera_Polycentropodidae;Trichoptera_Psychomyiidae;Trichoptera_Ptilocolepidae;Trichoptera_Rhyacophilidae;Trichoptera_Sericostomatidae;Trichoptera_PUPPE:_Rhyacophilidae;Trichoptera_PUPPE:_Trichoptera;Lepidoptera;Diptera;Diptera_Anthomyiidae/Muscidae;Diptera_Athericidae;Diptera_Atherix_ibis;Diptera_Ibisia_marginata;Diptera_Blephariceridae;Diptera_Blephericera_sp.;Diptera_Hapalothrix_sp.;Diptera_Liponeura_sp.;Diptera_Ceratopogonidae;Diptera_Chaoboridae;Diptera_Chironomidae;Diptera_sF._Diamesinae;Diptera_sF._Orthocladiinae;Diptera_sF._Tanypodinae;Diptera_Tr._Tanytarsini;Diptera_Tr._Chironomini;Diptera_Pseudodiamesa_sp.;Diptera_Culicidae;Diptera_Cylindrotomidae;Diptera_Dixidae;Diptera_Dolichopodidae;Diptera_Empididae;Diptera_Ephydridae;Diptera_Limoniidae/Pediciidae;Diptera_Antocha_sp._;Diptera_Dicranota_sp.;Diptera_Eloeophila_sp.;Diptera_Hexatoma_sp._;Diptera_Molophilus_sp.;Diptera_Rhabdomastix_sp.;Diptera_Rhypholophus_sp.;Diptera_Psychodidae;Diptera_Ptychopteridae;Diptera_Rhagionidae;Diptera_Scathophagidae;Diptera_Sciomyzidae;Diptera_Simuliidae;Diptera_Stratiomyidae;Diptera_Syrphidae;Diptera_Tabanidae;Diptera_Thaumaleidae;Diptera_Tipulidae;Diptera_PUPPE:_Chironomidae/Diptera;Diptera_PUPPE:_Simuliidae
Plessur;;Residual flow;PR;Diego, Christa;29.04.2022;1;2;10:35:00;2.2;55;5;21;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;2;Diego;Mit Kies;PR-1-2;Diego, Christa;Plessur-Arosa,Langwies;10:20:00;11:30:00;12:40:00;8.57;8.53;8.45;316;312;318;10.55;10.26;9.96;;;;0.92;1.66;1.10;4.6;6.4;7.2;4.822;4.273;4.282;1234.06;1234.03;1234.03;Alle Transekte Riffle-Pool Sequenzen.;;;2773060.541;1185658.536;1398.577;PR;;;;17;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;148;;;;80;;;;;;;;;;;;;;;;;;11;280;63;;1;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;1;;1;;;;;;;;;;;;;;2;;;;;;;98;;;;;;;;2;;;;;;;27;27;;29;1;;28;;;49;;8;;41;;;;;;;2;;23;;23;;;;;;10;;;;;14;;;;;1;3;
Plessur;;Residual flow;PR;Diego, Christa;29.04.2022;1;3;10:20:00;3.7;24;3;40;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;1;Diego;Mit Kies;PR-1-3;Diego, Christa;Plessur-Arosa,Langwies;10:20:00;11:30:00;12:40:00;8.57;8.53;8.45;316;312;318;10.55;10.26;9.96;;;;0.92;1.66;1.10;4.6;6.4;7.2;4.822;4.273;4.282;1234.06;1234.03;1234.03;Alle Transekte Riffle-Pool Sequenzen.;;;2773058.967;1185658.432;1398.494;PR;;;;21;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;78;;;;70;;;;;;;;;;;;;;;;;;6;263;39;;4;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;5;;;;;;;332;;;;;;;;2;;;;;;;18;18;;4;;1;3;;;18;;4;;14;;;;;;;4;;8;;7;;;;1;;2;;;;;3;;;;;;;
Plessur;;Residual flow;PR;Diego, Christa;29.04.2022;2;1;11:15:00;1.6;10;3;24;;none;none;25 mm > x > 2.5 mm;1;0;1;6;Diego;;PR-2-1;Diego, Christa;Plessur-Arosa,Langwies;10:20:00;11:30:00;12:40:00;8.57;8.53;8.45;316;312;318;10.55;10.26;9.96;;;;0.92;1.66;1.10;4.6;6.4;7.2;4.822;4.273;4.282;1234.06;1234.03;1234.03;Alle Transekte Riffle-Pool Sequenzen.;;;2773064.408;1185647.677;1398.935;PR;;;;12;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;6;;;;9;;;;;;;;;;;;;;;;;;4;281;18;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;259;;;;;;;;;;;;;;;24;24;;2;2;;;;;148;;32;1;115;;;;;;;14;;44;;44;;;;;;26;;;;;;;;;;;;
Plessur;;Residual flow;PR;Diego, Christa;29.04.2022;2;2;11:05:00;2.4;30;5;33;;slight-medium;slight-medium;> 250 mm;1;0;1;5;Diego;Mit Kies;PR-2-2;Diego, Christa;Plessur-Arosa,Langwies;10:20:00;11:30:00;12:40:00;8.57;8.53;8.45;316;312;318;10.55;10.26;9.96;;;;0.92;1.66;1.10;4.6;6.4;7.2;4.822;4.273;4.282;1234.06;1234.03;1234.03;Alle Transekte Riffle-Pool Sequenzen.;;;2773063.811;1185647.147;1398.75;PR;;;;5;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;;;;7;;;;;;;;;;;;;;;;;;5;53;8;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;15;;;;;;;;;;;;;;;3;3;;4;2;;2;;;3;;;;3;;;;;;;;;0;;;;;;;;;;;;;2;;;;;;;
Plessur;;Residual flow;PR;Diego, Christa;29.04.2022;2;3;11:00:00;3.1;85;4;45;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;4;Diego;Mit Kies;PR-2-3;Diego, Christa;Plessur-Arosa,Langwies;10:20:00;11:30:00;12:40:00;8.57;8.53;8.45;316;312;318;10.55;10.26;9.96;;;;0.92;1.66;1.10;4.6;6.4;7.2;4.822;4.273;4.282;1234.06;1234.03;1234.03;Alle Transekte Riffle-Pool Sequenzen.;;;2773063.333;1185646.883;1398.754;PR;;;;31;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;101;;;;59;;;;;;;;;;;;;;;;;;12;154;30;;1;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;41;;;;;;;;3;;;;;;;30;30;;7;1;1;5;;;31;2;5;;24;;;;;;;3;;11;;11;;;;;;10;;;;;10;;;;;;;
Plessur;;Residual flow;PR;Diego, Christa;29.04.2022;3;1;11:45:00;0.8;27;5;22;;none;none;25 mm > x > 2.5 mm;1;0;1;9;Diego;;PR-3-1;Diego, Christa;Plessur-Arosa,Langwies;10:20:00;11:30:00;12:40:00;8.57;8.53;8.45;316;312;318;10.55;10.26;9.96;;;;0.92;1.66;1.10;4.6;6.4;7.2;4.822;4.273;4.282;1234.06;1234.03;1234.03;Alle Transekte Riffle-Pool Sequenzen.;;;2773068.977;1185639.551;1399.342;PR;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;48;;;;11;;;;;;;;;;;;;;;;;;11;208;14;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;69;;;;;;;;1;;;;;;;21;21;;5;2;1;2;;;20;;5;;15;;;;;;;3;;16;;16;;;;;;10;;;;;1;;;;;;;
Plessur;;Residual flow;PR;Diego, Christa;29.04.2022;3;2;11:35:00;1.8;52;5;41;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;8;Diego;Mit Kies;PR-3-2;Diego, Christa;Plessur-Arosa,Langwies;10:20:00;11:30:00;12:40:00;8.57;8.53;8.45;316;312;318;10.55;10.26;9.96;;;;0.92;1.66;1.10;4.6;6.4;7.2;4.822;4.273;4.282;1234.06;1234.03;1234.03;Alle Transekte Riffle-Pool Sequenzen.;;;2773068.303;1185638.873;1399.181;PR;;;;66;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;129;;;;55;;;;;;;;;;;;;;;;;;;316;18;;2;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;64;;;;;;;;3;;;;;;;33;33;;44;10;2;32;;;46;;6;;40;;;;;;;5;;5;;5;;;;;;4;;;;;178;;;;;3;1;
Plessur;;Residual flow;PR;Diego, Christa;29.04.2022;3;3;11:25:00;4.1;35;5;21;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;7;Diego;;PR-3-3;Diego, Christa;Plessur-Arosa,Langwies;10:20:00;11:30:00;12:40:00;8.57;8.53;8.45;316;312;318;10.55;10.26;9.96;;;;0.92;1.66;1.10;4.6;6.4;7.2;4.822;4.273;4.282;1234.06;1234.03;1234.03;Alle Transekte Riffle-Pool Sequenzen.;;;2773066.053;1185638.238;1399.476;PR;;;;51;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;120;;;;38;;;;;;;;;;;;;;;;;;6;318;45;1;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;175;;;;;;;;3;;;;;;;30;30;;13;3;;10;;;68;;26;;42;;;;;;;11;;25;;22;;;;3;;13;;;;;19;;;;;;;
Plessur;;Residual flow;PR;Diego, Christa;29.04.2022;4;1;12:25:00;0.7;11;3;23;;none;none;25 mm > x > 2.5 mm;1;0;1;12;Diego;;PR-4-1;Diego, Christa;Plessur-Arosa,Langwies;10:20:00;11:30:00;12:40:00;8.57;8.53;8.45;316;312;318;10.55;10.26;9.96;;;;0.92;1.66;1.10;4.6;6.4;7.2;4.822;4.273;4.282;1234.06;1234.03;1234.03;Alle Transekte Riffle-Pool Sequenzen.;;;2773072.626;1185633.592;1399.847;PR;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;1;;;;8;;;;;;;;;;;;;;;;;;7;294;7;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;422;;;;;;;;;;;;;;;8;8;;0;;;;;;33;;12;;21;;;;;;;9;;33;;33;;;;;;17;;;;;1;;;;;;;
Plessur;;Residual flow;PR;Diego, Christa;29.04.2022;4;2;12:15:00;1.45;10;3;28;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;11;Diego;Mit Kies;PR-4-2;Diego, Christa;Plessur-Arosa,Langwies;10:20:00;11:30:00;12:40:00;8.57;8.53;8.45;316;312;318;10.55;10.26;9.96;;;;0.92;1.66;1.10;4.6;6.4;7.2;4.822;4.273;4.282;1234.06;1234.03;1234.03;Alle Transekte Riffle-Pool Sequenzen.;;;2773071.878;1185633.424;1399.671;PR;;;;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;34;;;;9;;;;;;;;;;;;;;;;;;5;121;13;;1;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;84;;;;;;;;;;;;;;;13;13;;5;2;;3;;;19;;9;;10;;;;;;;;;4;;4;;;;;;;;;;;;;;;;;;
Plessur;;Residual flow;PR;Diego, Christa;29.04.2022;4;3;12:05:00;2.55;55;5;37;;slight-medium;slight-medium;250 mm > x > 25 mm;1;0;1;10;Diego;Mit Kies;PR-4-3;Diego, Christa;Plessur-Arosa,Langwies;10:20:00;11:30:00;12:40:00;8.57;8.53;8.45;316;312;318;10.55;10.26;9.96;;;;0.92;1.66;1.10;4.6;6.4;7.2;4.822;4.273;4.282;1234.06;1234.03;1234.03;Alle Transekte Riffle-Pool Sequenzen.;;;2773071.054;1185632.662;1399.656;PR;;;;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;;;69;;;;24;;;;;;;;;;;;;;;;;;4;186;14;;2;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;77;;;;;;;;3;;;;;;;19;19;;5;;;5;;;8;2;3;;3;;;;;;;;;5;;4;;;;1;;;;;;;;;;;;;1;
Plessur;3a;Hydropeaking;P1;Diego, Christa;29.04.2022;1;1;13:30:00;0.7;2;1;23;;slight-medium;slight-medium;25 mm > x > 2.5 mm;2;0;1;3;Diego;;P1-1-1;Diego, Christa;Plessur-Arosa,Langwies;13:15:00;14:00:00;15:05:00;8.63;8.62;8.65;292;293;296;10.75;10.42;10.53;;;;2.21;1.50;1.38;8;7.8;7.6;4.201;2.789;2.87;1234.03;1233.94;1233.95;Alle Transekte Riffle-Pool Sequenzen.;;;2773014.557;1186021.291;1381.343;P1;;;;;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;2;;;;3;;;;;;;;;;;;;;;;;;1;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;;;;;1;;;;;;;1;1;;0;;;;;;113;107;5;;1;;;;;;;;;6;;6;;;;;;1;;;;;1;;;;;;1;
Plessur;3a;Hydropeaking;P1;Diego, Christa;29.04.2022;1;2;13:20:00;2.4;81;4;48;;slight-medium;slight-medium;250 mm > x > 25 mm;4;0;1;2;Diego;Mit Kies;P1-1-2;Diego, Christa;Plessur-Arosa,Langwies;13:15:00;14:00:00;15:05:00;8.63;8.62;8.65;292;293;296;10.75;10.42;10.53;;;;2.21;1.50;1.38;8;7.8;7.6;4.201;2.789;2.87;1234.03;1233.94;1233.95;Alle Transekte Riffle-Pool Sequenzen.;;;2773012.586;1186021.08;1380.992;P1;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;;19;;;;;;;;;;;;;;;;;;1;127;10;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;;23;;;;;;;6;6;;2;1;;1;;;120;111;8;;1;;;;;;;9;;3;;3;;;;;;1;;;;;1;;;;;;5;
Plessur;3a;Hydropeaking;P1;Diego, Christa;29.04.2022;1;3;13:15:00;3.6;63;5;44;;slight-medium;slight-medium;250 mm > x > 25 mm;4;0;1;1;Diego;Mit Kies;P1-1-3;Diego, Christa;Plessur-Arosa,Langwies;13:15:00;14:00:00;15:05:00;8.63;8.62;8.65;292;293;296;10.75;10.42;10.53;;;;2.21;1.50;1.38;8;7.8;7.6;4.201;2.789;2.87;1234.03;1233.94;1233.95;Alle Transekte Riffle-Pool Sequenzen.;;;2773011.689;1186020.789;1381.154;P1;;;;1;;;;1;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;17;;;;14;;;;;;;;;;;;;;;;;;;266;18;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;;;;;7;;;;;;;4;4;;1;;;1;;;70;59;9;;2;;;;;;;5;;9;;9;;;;;;2;;;;;3;;;;;;3;
Plessur;3a;Hydropeaking;P1;Diego, Christa;29.04.2022;2;1;13:55:00;0.6;90;4;43;;slight-medium;slight-medium;> 250 mm;4;0;1;6;Diego;;P1-2-1;Diego, Christa;Plessur-Arosa,Langwies;13:15:00;14:00:00;15:05:00;8.63;8.62;8.65;292;293;296;10.75;10.42;10.53;;;;2.21;1.50;1.38;8;7.8;7.6;4.201;2.789;2.87;1234.03;1233.94;1233.95;Alle Transekte Riffle-Pool Sequenzen.;;;2773017.035;1186011.474;1381.372;P1;;;;8;;;;;;;;;;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;;;10;;;;;;;;;;;;;;;;;;1;72;6;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;;16;;;;;;;5;5;;1;;;1;;;264;230;32;;2;;;;;;;9;;31;1;25;;;;5;;11;;;;;4;;;;;;6;
Plessur;3a;Hydropeaking;P1;Diego, Christa;29.04.2022;2;2;13:50:00;1.75;65;5;43;;slight-medium;slight-medium;> 250 mm;4;0;1;5;Diego;;P1-2-2;Diego, Christa;Plessur-Arosa,Langwies;13:15:00;14:00:00;15:05:00;8.63;8.62;8.65;292;293;296;10.75;10.42;10.53;;;;2.21;1.50;1.38;8;7.8;7.6;4.201;2.789;2.87;1234.03;1233.94;1233.95;Alle Transekte Riffle-Pool Sequenzen.;;;2773016.202;1186011.035;1381.3;P1;;;;3;;;;;;;;;;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;33;;;;;;;;;;;;;;;;;;1;131;13;;1;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;8;;;;;;;3;3;;1;1;;;;;48;36;11;;1;;;;;;;4;;9;2;7;;;;;;4;;;;;1;;;;;;;
Plessur;3a;Hydropeaking;P1;Diego, Christa;29.04.2022;2;3;13:40:00;2.3;45;5;45;;slight-medium;slight-medium;250 mm > x > 25 mm;4;0;1;4;Diego;;P1-2-3;Diego, Christa;Plessur-Arosa,Langwies;13:15:00;14:00:00;15:05:00;8.63;8.62;8.65;292;293;296;10.75;10.42;10.53;;;;2.21;1.50;1.38;8;7.8;7.6;4.201;2.789;2.87;1234.03;1233.94;1233.95;Alle Transekte Riffle-Pool Sequenzen.;;;2773015.04;1186010.438;1381.443;P1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;11;;;;;;;;;;;;;;;;;;1;57;1;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;9;;;;;;;3;3;;1;;;1;;;148;136;12;;;;;;;;;3;;6;;6;;;;;;2;;;;;3;;;;;;1;
Plessur;3a;Hydropeaking;P1;Diego, Christa;29.04.2022;3;1;14:25:00;0.5;25;5;18;;slight-medium;slight-medium;250 mm > x > 25 mm;3;0;1;9;Diego;Mit Kies;P1-3-1;Diego, Christa;Plessur-Arosa,Langwies;13:15:00;14:00:00;15:05:00;8.63;8.62;8.65;292;293;296;10.75;10.42;10.53;;;;2.21;1.50;1.38;8;7.8;7.6;4.201;2.789;2.87;1234.03;1233.94;1233.95;Alle Transekte Riffle-Pool Sequenzen.;;;2773022.819;1185998.212;1382.19;P1;;;;5;;;;;;;;;;81;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;4;;;;76;;;;;;;;;;;;;;;;;;2;452;70;;2;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;;;;;;;9;9;;1;1;;;;;380;349;28;;3;;;;;;;4;;23;;23;;;;;;6;;;;;1;;;;;;4;
Plessur;3a;Hydropeaking;P1;Diego, Christa;29.04.2022;3;2;14:15:00;1.95;20;3;35;;slight-medium;slight-medium;> 250 mm;4;2;1;8;Diego;;P1-3-2;Diego, Christa;Plessur-Arosa,Langwies;13:15:00;14:00:00;15:05:00;8.63;8.62;8.65;292;293;296;10.75;10.42;10.53;;;;2.21;1.50;1.38;8;7.8;7.6;4.201;2.789;2.87;1234.03;1233.94;1233.95;Alle Transekte Riffle-Pool Sequenzen.;;;2773021.465;1185998.007;1381.944;P1;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;;;;21;;;;;;;;;;;;;;;;;;;157;12;;1;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;;;;;6;6;;3;2;;1;;;114;85;27;;2;;;;;;;1;;7;;7;;;;;;3;;;;;15;;;;;;3;
Plessur;3a;Hydropeaking;P1;Diego, Christa;29.04.2022;3;3;14:10:00;3.7;35;5;23;;slight-medium;slight-medium;> 250 mm;4;2;1;7;Diego;;P1-3-3;Diego, Christa;Plessur-Arosa,Langwies;13:15:00;14:00:00;15:05:00;8.63;8.62;8.65;292;293;296;10.75;10.42;10.53;;;;2.21;1.50;1.38;8;7.8;7.6;4.201;2.789;2.87;1234.03;1233.94;1233.95;Alle Transekte Riffle-Pool Sequenzen.;;;2773019.962;1185997.167;1381.984;P1;Probe fehlt     ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Plessur;3a;Hydropeaking;P1;Diego, Christa;29.04.2022;4;1;14:50:00;0.85;21;3;15;;none;none;25 mm > x > 2.5 mm;2;0;1;12;Diego;;P1-4-1;Diego, Christa;Plessur-Arosa,Langwies;13:15:00;14:00:00;15:05:00;8.63;8.62;8.65;292;293;296;10.75;10.42;10.53;;;;2.21;1.50;1.38;8;7.8;7.6;4.201;2.789;2.87;1234.03;1233.94;1233.95;Alle Transekte Riffle-Pool Sequenzen.;;;2773034.839;1185982.543;1382.814;P1;;;;1;;;;1;;;;;;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;2;;;;;;;;;;;;;;;;;;;196;2;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;;;;;;;;;;;;;;;0;;;0;;;;;;262;235;26;;1;;;;;;;3;;23;;22;;;;1;;2;;;;;1;;;;;;2;
